index,link,judul,tanggal,narasi,label,,,
10,https://www.cnnindonesia.com/ekonomi/20201019115621-297-560004/instagramable-bri-sulap-sungai-tuked-empelan-lebih-asri,"Instagramable, BRI Sulap Sungai Tuked Empelan Lebih Asri","BRI, CNN Indonesia | Senin, 19/10/2020 00:00 WIB","Jakarta, CNN Indonesia -- Pemandangan Sungai Tukad Empelan yang terletak di Darmasaba, Kecamatan Abiansemal, Kabupaten Badung, Provinsi Bali kini terlihat asri. Sungai yang dulu dijadikan sebagai tempat pembuangan sampah oleh warga kini menjadi kebanggan masyarakat di Denpasar, Bali.
Bank BRI melalui program 'Jaga Sungai Jaga Kehidupan' telah mengembalikan fungsi dan peran Sungai Tuked Empelan tersebut sebagai penyangga kehidupan alam sekitar. BRI bekerja sama dengan Dinas Lingkungan Hidup dan Kebersihan (DLHK) Kabupaten Badung mensosialisasikan pengelolaan lingkungan sungai yang berkelanjutan bagi warga sekitar.
Wakil Direktur Utama Bank BRI Catur Budi Harto mengatakan kegiatan bersih-bersih Sungai Tukad itu dilakukan dengan dengan empat kegiatan utama yaitu pembersihan dan penataan sungai, edukasi lingkungan sehat, pengolahan sampah rumah tangga dan pembangunan sarana dan prasarana di pinggir sungai.

""Mengacu pada konsep Pro Planet, Pro People dan Pro Profit, kegiatan bersih-bersih sungai ini diharapkan mampu mendorong kesadaran masyarakat untuk menjaga kebersihan sungai dan kesejahteraan masyarakat sekitar,"" ujarnya dalam keterangan tertulis, Senin (19/10/2020).
Selain itu, kata dia, BRI juga memberikan pembinaan terhadap warga sekitaran sungai terkait pengelolaan sampah yang masih menimbulkan permasalahan sosial. Untuk membantu mengatasi persoalan tersebut, salah satunya BRI menyalurkan bantuan satu unit mesin pencacah sampah organik kepada masyarakat setempat. Bantuan ini didasarkan pada keberadaan sampah organik di aliran Sungai Tukad Empelan.
Melalui mesin pencacah, sampah organik yang sudah dipilah dan dicacah bisa dimanfaatkan untuk keperluan masyarakat seperti bahan pupuk kompos, tambahan pakan ternak, urban farming, bahkan bisa diolah menjadi biogas.
""Bank BRI memastikan sampah organik yg sudah jadi kompos dapat dimanfaatkan oleh masyarakat termasuk anggota Subak yg terdiri dari para petani pemilik lahan pertanian yg dialiri oleh air sungai,"" jelasnya.
Foto: Dok. BRI
Sedangkan, untuk sampah anorganik (botol plastik, tas kresek, dll), BRI menggandeng Badan Usaha Milik Desa (BUMDes) Darmasaba untuk mengangkut sampah plastik rumah tangga yang telah dipilah dengan mobil pengangkut sampah milik BUMDes Darmasaba.
Selanjutnya, sampah plastik tersebut dijual ke pengepul melalui Bank Sampah. Uang hasil penjualan akan dimasukkan ke kas PKK Banjar dan ditabung melalui AgenBRILink terdekat di Desa Darmasaba. Dalam hal ini, BRI memberikan bantuan tiga unit motor pengangkut sampah untuk warga yang tinggal di gang-gang sempit.
Diketahui, Sungai Tukad Empelan kini menjadi daya tarik bagi masyarakat sekitar. Sarana dan prasarana yang dibangun di pinggiran sungai seperti taman, gazebo, area terbuka hijau, area bermain anak, area terbuka hijau, jogging track dan spot selfie kini telah dimanfaatkan bersama menjadi pilihan bagi masyarakat sekitar untuk berkumpul atau mengisi waktu luang.
""Melalui program Jaga Sungai, Jaga Kehidupan yang telah kita lakukan di beberapa sungai di Indonesia, membuktikan komitmen BRI dalam melestarikan lingkungan yang selanjutnya dapat memberikan social value bagi masyarakat. Kami berharap, dengan pengelolaan lingkungan yang bersih dan tertata seperti ini akan mendorong kegiatan ekonomi bagi warga sekitar,"" pungkasnya.
(arz)",0,,,
11,https://www.cnnindonesia.com/nasional/20201018125208-32-559741/calon-tunggal-pilkada-kota-semarang-ajak-warga-tak-golput,Calon Tunggal Pilkada Kota Semarang Ajak Warga Tak Golput,"CNN Indonesia | Minggu, 18/10/2020 13:17 WIB","Semarang, CNN Indonesia -- Calon wakil wali kota Semarang, Hevearita Gunaryanti Rahayu mengajak warga untuk menggunakan pilih alias tak golput dalam Pilkada 2020. Perempuan yang akrab disapa Ita itu merupakan calon tunggal yang berpasangan dengan Hendrar Prihadi.
Ita memanfaatkan pelatihan urban farming atau bercocok tanam di rumah untuk kampanye. Menurutnya, kampanye tatap muka merupakan cara efektif meski dengan peserta terbatas lantaran kondisi pandemi Covid-19.
Lihat juga:Kasus Corona Meningkat Seiring Kampanye Langsung Pilkada 2020
""Makanya, 15 menit menjelang akhir pelatihan, saya manfaatkan untuk berkampanye untuk mencoblos diri saya. Saya masukkan juga materi ajakan datang ke TPS dan melawan golput,"" kata Ita, di rumahnya, Jalan Bukit Duta Kawasan Perumahan Bukit Sari Semarang, Minggu (18/10).

Ita menggelar pelatihan urban farming sebanyak dua kali dalam sehari, yakni pukul 08.00-10.00 WIB dan pukul 14.00-16.00 WIB. Ia membatasi jumlah warga yang datang untuk ikut pelatihan, yakni sebanyak 20 orang setiap sesi.
Sebelum masuk rumah dan area pelatihan, warga wajib mencuci tangan, cek suhu tubuh dan menggunakan masker. Lulusan pertanian itu pun dengan telaten berbagi ilmu berkebun untuk tanaman produktif hingga merawat tanaman bonsai dan kaktus.
""Penjelasannya saya sampaikan secara simpel sehingga mudah dilakukan di rumah warga masing-masing,"" ujarnya.
Lihat juga:Mulyadi-Ali Mukhni Bertekad Bakal Sikat LGBT di Sumbar
Warga yang ikut pelatihan tersebut mengaku beruntung karena mendapatkan ilmu secara cuma-cuma. Peserta pelatihan tak hanya dari kalangan perempuan tetapi juga para pria.
""Sangat bermanfaat, bisa untuk buang jenuh dan cari tambah-tambah dari rumah. Soal ada ajakan pilih dan coblos, saya pikir ya wajar karena beliau kan maju di Pilkada,"" kata Burhanudin, warga Semarang Timur usai pelatihan.
Dalam Pilkada Semarang 2020, Ita maju mendampingi Hendrar Prihadi selaku calon wali kota Semarang. Pasangan Hendi-Ita merupakan calon tunggal yang mendapat dukungan dari partai politik, baik yang memiliki suara di DPRD Kota Semarang ataupun tidak.
Hendi-Ita berhasil menorehkan sejarah, menjadi calon tunggal pertama dalam kontestasi politik elektoral lima tahunan di Kota Semarang.
(dmr/fra)


Saksikan Video di Bawah Ini:
VIDEO: Polemik Gugatan Sengketa Pilkada 2020",0,,,
12,https://www.cnnindonesia.com/tv/20201017132308-405-559543/video-urban-farming-penuhi-kebutuhan-pangan-di-masa-pandemi,"VIDEO: Urban Farming, Penuhi Kebutuhan Pangan di Masa Pandemi","CNN Indonesia | Minggu, 18/10/2020 10:29 WIB","Jakarta, CNN Indonesia --
Di tengah semakin padatnya bangunan di perkotaan, kegiatan bertani atau berkebun ternyata tetap bisa dilakukan.

Di Surabaya, lahan lahan mati, milik pemerintah kota kini ditanami berbagai tanaman Holtikultura, yang hasilnya sangat membantu masyarakat,",1,,,
13,https://www.cnnindonesia.com/ekonomi/20201001181303-297-553365/bri-siap-revitalisasi-sungai-sebagai-penyangga-kehidupan,BRI Siap Revitalisasi Sungai Sebagai Penyangga Kehidupan,"BRI, CNN Indonesia | Kamis, 01/10/2020 00:00 WIB","Jakarta, CNN Indonesia -- Indonesia merupakan salah satu negara dengan cadangan air tawar terbesar di dunia, dengan cadangan sekitar 2.019 km kubik air yang tersebar di sejumlah wilayah. Cadangan air tawar ini merupakan sumbangan dari keberadaan sungai, danau dan tingginya curah hujan di hutan hujan tropis yang dimiliki Indonesia.
Namun kini terdapat lebih dari 550 sungai yang mengaliri sejumlah wilayah di Indonesia dengan tingkat pencemaran air tawar sungai mencapai lebih dari 82%, sehingga air tidak layak guna untuk aktivitas konsumsi masyarakat. Oleh karenanya peran vital sungai sebagai penyangga siklus kehidupan alam sekitar, termasuk manusia perlu kembali di-revitalisasi.
""Proses revitalisasi sungai atau mengembalikan fungsi dan manfaat sungai ini sangat mendesak untuk dilaksanakan karena memiliki dampak yang sangat signifikan dalam memberikan kebaikan bagi manusia dan alam sekitar,"" ujar Direktur Utama BRI Sunarso dalam keterangan tertulis.

Sunarso mengatakan untuk mendorong percepatan revitalisasi sungai di sejumlah wilayah itu, BRI siap hadir melalui aktivitas Corporate Sosial Reponsibility (CSR) BRI 'Bersih-bersih Sungai' yang dikemas dalam tema 'Jaga Sungai Jaga Kehidupan' yang dilaksanakan di 19 sungai, pada 19 BRI Kantor Wilayah di seluruh Indonesia.
""Kami ingin sungai di negeri ini kembali sebagaimana fungsi asalnya, yakni sebagai ruh kehidupan bagi masyarakat di sekitar sungai. Sungai dapat menjadi penyangga kesehatan, ekonomi, sosial, budaya masyarakat yang ada,"" ungkap Sunarso.
""Kita banyak melihat peradaban terbangun dari sungai yang ada dalam suatu wilayah yang menyebabkan masyarakatnya tumbuh dan memberikan kontribusi yang nyata bagi kehidupan mereka. Untuk itulah BRI hadir untuk mengembalikan ruh sungai sebagai mana mestinya,"" imbuhnya.
Ia menuturkan dengan mengusung semangat Pro Planet dan Pro People, perseroan tidak hanya melakukan normalisasi, pembersihan, pengerukan sungai, melainkan juga membangun sejumlah sarana dan prasarana seperti taman, ruang terbuka hijau, dan area ramah anak, serta juga mengedukasi masyarakat mengenai pemeliharaan aliran sungai yang sehat yang bermanfaat bagi kehidupan. Program ini, merupakan bagian dari rencana perseroan untuk menjaga ekosistem kehidupan di sekitar sungai.
""Program ini nantinya akan memberikan dampak ekonomi yang baik bagi masyarakat yang tinggal di sekitar sungai. Sampah yang terkumpul dari pembenahan sungai tersebut dipilih dan dipilah, dipisahkan sampah organik dan anorganik/plastik. Sampah organik yang sudah dipilah bisa dimanfaatkan untuk keperluan masyarakat seperti bahan pupuk kompos, tambahan pakan ternak, urban farming, bahkan bisa diolah menjadi biogas,"" jelasnya.
Foto: BRI
Sedangkan sampah anorganik akan dicacah menggunakan alat pencacah sampah yang BRI sediakan bagi masyarakat. Setelah sampah dicacah lalu dijual kepada pengumpul sampah dan masyarakat pun memperoleh uang.
""Secara bertahap, setelah Pro Planet dan Pro People terwujud, maka manfaat dari pembersihan sungai dan pengelolaan sampah yang benar akan memberikan keuntungan ekonomis bagi masyarakat sekitar, sehingga Pro Profit dapat direalisasikan. Uang dihasilkan dari penjualan sampah ke depan akan ditabung melalui rekening BRI dan dan bisa ditarik lewat AgenBRILink, Unit Kerja BRI, maupun jaringan e-channel milik BRI lainnya,"" ungkap Sunarso.
Lebih lanjut, Sunarso menuturkan selama ini peran sungai kerap dikerdilkan hanya sebagai saluran air dari kawasan hulu menuju hilir. Banyak orang yang membuang sampah ke sungai. Padahal hakikat sungai sejatinya adalah siklus hidrologi yang perlu dijaga kelestariannya.
""Penting untuk disampaikan kepada masyarakat bahwa sungai bukanlah tempat untuk membuang sampah. Bagi BRI sungai tidak dipandang hanya sebagai saluran air menuju laut. Lebih dari itu, melalui kegiatan Jaga Sungai Jaga Kehidupan ini kami ingin mengedukasi kepada masyarakat. Perlunya untuk memilih dan memilah sampah mana organik dan mana yang anorganik,"" terangnya.
""Memanfaatkan sampah organik untuk pupuk, pertanian dan pakan ternak, hingga mengubah sampah anorganik agar memberikan nilai tambah dan nilai ekonomi bagi masyarakat lewat proses daur ulang. Nyatanya, jika sungai dibersihkan, ditata dan dijaga, keberadaannya dapat membawa banyak manfaat bagi manusia yang hidup di sekitarnya. Ini sesuai dengan komitmen kami bahwa kehadiran BRI dapat memberikan value dan mendeliver value untuk masyarakat,"" pungkas Sunarso.
Sebagai informasi, sebelumnya urgensi bersih-bersih sungai yang kotor ini mulai dilakukan BRI sejak November 2019 lalu. Program ini menyasar 19 sungai di Jakarta, Bandung, Palembang, Bandar Lampung, Semarang, Banjarmasin, Denpasar, Manado, Padang, Pekanbaru, Banda Aceh, Medan, Yogyakarta, Malang, Surabaya, Makassar, serta Jayapura.
(arz)",0,,,
14,https://www.cnnindonesia.com/tv/20200731160242-407-531056/video-berkebun-di-atap-rumah,VIDEO: Berkebun di Atap Rumah,"CNN Indonesia | Jumat, 31/07/2020 16:13 WIB","Jakarta, CNN Indonesia --
Ibukota senantiasa identik dengan pemukiman padat dan gedung-gedung pencakar langit. Bagi mereka yang tinggal di kota besar layaknya Jakarta, lahan terbatas kerap kali menjadi problem yang dihadapi. Apalagi untuk menyalurkan hobi seperti berkebun. Nah, metode Urban Farming, atau bercocok tanam dengan memanfaatkan lahan sempit di sekitar hunian bisa menjadi pilihan bagi anda untuk memuaskan hasrat bertanam.

Itulah yang dilakukan Wiyanto. Lelaki 34 tahun yang akrab disapa Ewin ini selama delapan tahun terakhir sudah menekuni hobi bertanam sayur dan buah dengan memanfaatkan lahan terbatas di atap rumahnya. Kondisi pandemi juga membuatnya punya lebih banyak waktu untuk mengurus aneka tanaman buah dan sayur miliknya",1,,,
15,https://www.cnnindonesia.com/tv/20200522105058-431-505837/video-urban-farming-di-masa-pandemi-corona,VIDEO: Urban Farming di Masa Pandemi Corona,"CNN Indonesia | Jumat, 22/05/2020 12:00 WIB","Jakarta, CNN Indonesia -- Untuk mengisi waktu bekerja dari rumah atau Work From Home, dan sekaligus memenuhi kebutuhan sehari-hari, anda bisa melakukan aktivitas pertanian di perkotaan atau urban farming di rumah, dengan memanfaatkan ruang sempit. Seperti yang dilakukan seorang warga Yogyakarta sejak lima tahun terakhir, dengan bertanam cabai dan sayuran lainnya. Di masa pandemi Covid 19, aktivitasnya ini ternyata sangat membantu, serta mampu menambah pundi-pundi keuangannya.",1,,,
16,https://www.cnnindonesia.com/tv/20200506134140-403-500665/video-bercocok-tanam-di-wilayah-sempit-perkotaan,VIDEO: Bercocok Tanam di Wilayah Sempit Perkotaa,"CNN Indonesia | Rabu, 06/05/2020 13:49 WIB","Jakarta, CNN Indonesia -- Selama masa Pandemi banyak orang yang tiba-tiba memiliki waktu luang. Berbagai kegiatan mengisi waktu dilakukan, salah satunya adalah beternak dan bercocok tanam di wilayah sempit perkotaan. Arief Rahmawan seorang guru sekolah, memanfaatkan tanah sempit di sebelah rumahnya untuk melakukan Urban Farming, dengan hasil lebih dari cukup untuk keluarganya. Kegiatan Urban Farming ini ternyata bisa menambah ketahanan pangan keluarga, sekaligus menghadapi stress tinggal di rumah saja selama masa pandemi.",1,,,
17,https://www.cnnindonesia.com/nasional/20200304170703-32-480519/jumpa-risma-jelang-pilkada-gibran-dapat-kuliah-politik,"Jumpa Risma Jelang Pilkada, Gibran Dapat Kuliah Politik","CNN Indonesia | Rabu, 04/03/2020 17:30 WIB","Solo, CNN Indonesia -- Putra Presiden Jokowi, Gibran Rakabuming Raka mengaku mendapat banyak ilmu saat bertemu dengan Wali Kota Surabaya Tri Rismaharini. Dua kader PDIP itu berbincang kurang lebih selama satu jam ihwal pemberdayaan ekonomi masyarakat.

Pertemuan dilakukan di salah satu rumah makan selepas Risma menjadi pembicara di Universitas Sebelas Maret (UNS), Solo.

Gibran tampak serius menyimak saat Risma berbicara. Sesekali ia tampak menganggukkan kepala. Tak banyak kata yang diucapkan Gibran selama pertemuan tersebut.


""Tadi makan pecel sekaligus kuliah. Banyak sekali ilmu yang bisa diterapkan di Solo,"" kata Gibran usai pertemuan di Solo, Jawa Tengah, Rabu (4/3).

Menurut Gibran, banyak program-program Risma di Surabaya yang bisa diadopsi ke Kota Solo. Di antaranya soal peningkatan ekonomi dan kesejahteraan masyarakat, pemberdayaan UMKM, pemuda, toko kelontong, hingga urban farming.

Salah satu program unggulan Risma yang mendapat perhatian dari Gibran adalah pembentukan start up oleh generasi millenial. Ia bahkan merencanakan kunjungan balik ke Surabaya untuk belajar lebih lanjut.

""Berapa SKS? Masih panjang. Mungkin nanti ada pertemuan-pertemuan berikutnya,"" kata Gibran.

Sementara itu, Risma mengatakan pertemuan tersebut diawali dari inisiatif Gibran yang ingin berbincang dengannya mengenai program-program di Surabaya. Ia mengapresiasi semangat Gibran yang ingin belajar dari sesama kader partai.

""Kemarin ibu (Ketua Umum PDIP, Megawati Soekarnoputri) menyampaikan bahwa kita bisa saling belajar antar kader. Mas Gibran belajar membuat UKM untuk anak muda, Start up,"" katanya.
Lihat juga:PDIP: Dinamika Internal Ingin Gibran Jadi Cawalkot Solo

Lihat juga:Golkar Tetap Usung Gibran Meski PDIP Tak Beri Rekomendasi
Risma lalu memuji Gibran yang terjun ke politik menjadi kader PDIP. Dia berharap Gibran mendapat pengalaman politik yang mumpuni guna menggantikan kader senior di kemudian hari.

""Biar nanti kalau kita turun, yang muda ini ndak katrok atau nggak ketinggalan. Kan kita banyak pengurus DPP yang sudah tua-tua,"" katanya.

Ihwal latar belakang Gibran jauh lebih lama di dunia bisnis ketimbang politik, Risma menganggap itu tidak menjadi hambatan jika menjadi wali kota. Dia justru menganggap latar belakang pengusaha bisa membantu Gibran meningkatkan taraf ekonomi masyarakat.

""Mas gibran background pengusaha. Jadi lebih mudah meningkatkan kesejahteraan warga,"" katanya.

Gibran sendiri ingin maju sebagai calon wali kota Solo pada Pilkada 2020 mendatang. Dia berharap diusung oleh PDIP.

Hingga saat ini, PDIP belum memutuskan pasangan yang akan diusung di Pilwalkot Solo 2020.
Lihat juga:Gibran Klaim Purnomo atau Teguh Akan Jadi Wakilnya di Pilkada
(syd/bmw)",0,,,
18,https://www.cnnindonesia.com/gaya-hidup/20191115131508-279-448628/foto-berkebun-di-lahan-sempit-perkotaan,FOTO: Berkebun di Lahan Sempit Perkotaan,"CNN Indonesia | Minggu, 17/11/2019 08:04 WIB","Jakarta, CNN Indonesia -- Lahan sempit bukan alasan untuk urung berkebun. Urban farming bisa menjadi solusi di tengah padatnya hunian perkotaan.",1,,,
19,https://www.cnnindonesia.com/gaya-hidup/20190724204410-284-415235/selain-lidah-mertua-urban-farming-juga-bisa-kurangi-polusi,"Selain Lidah Mertua, Urban Farming Juga Bisa Kurangi Polusi","tim, CNN Indonesia | Sabtu, 27/07/2019 16:54 WIB","Jakarta, CNN Indonesia -- Pemerintah Provinsi DKI Jakarta bakal menanam lidah mertua di atap gedung perkantoran untuk mengurangi polusi udara. Tanaman lidah mertua juga akan dibagikan secara cuma-cuma kepada warga Jakarta.

Selain menanam lidah mertua, masyarakat juga bisa bercocok tanam dengan konsep urban farming atau pertanian di perkotaan untuk mengurangi polusi udara.

""Di sisi individual atau rumah tangga, masyarakat juga bisa berkontribusi. Ada beberapa inisiatif yang sangat baik, salah satunya urban farming,"" kata ahli kesehatan masyarakat dari University of Derby Inggris,  Dono Widiatmoko kepada CNNIndonesia.com, Rabu (24/7).


Urban farming merupakan kegiatan berkebun dan bercocok tanam di perkotaan dengan lahan yang terbatas. Bercocok tanam ini bisa dilakukan di rumah maupun gedung perkantoran seperti di pekarangan, atap, jendela, balkon, dan dinding. Meski ditanam di bangunan, Dono memastikan tanaman tersebut tak akan merusak bangunan.

Lihat juga:Jumlah Tanaman yang Tepat untuk Bersihkan Polusi Udara

""Tidak akan merusak karena ada tekniknya seperti diberi membran permeabel, yang tidak masuk air. Jenis tanamannya juga tertentu, misalnya yang tahan angin,"" ujar Dono.

Urban farming dapat dilakukan dengan menyiapkan wadah tanaman, media penanaman, pengairan, dan bibit tanaman. Ada banyak komoditas tanaman yang bisa tanam dengan menggunakan konsep urban. Mulai dari tanaman berbunga, buah-buahan, sayur-sayuran, hingga bumbu dapur.

Jenis tanaman ini sangat baik untuk menyerap partikel polusi udara dan juga menghasilkan oksigen saat fotosintesis.

""Sedapat mungkin yang ditanam adalah beragam jenis tumbuhan, bukan satu saja seperti lidah mertua saja,"" ucap Dono. (ptj/chs)",1,,,
